,time_period,rainfall,mean_temperature,target,population,parent,location
155,2013-12,242.284,24.37,273,1628173.127,-,Rondonia
156,2014-01,27.941,25,198,1642168.049,-,Rondonia
157,2014-02,58.675,24.94,193,1642168.049,-,Rondonia
158,2014-03,74.896,25.07,244,1642168.049,-,Rondonia
159,2014-04,71.528,24.71,269,1642168.049,-,Rondonia
160,2014-05,25.512,23.84,239,1642168.049,-,Rondonia
161,2014-06,25.126,22.78,137,1642168.049,-,Rondonia
162,2014-07,32.457,22.23,74,1642168.049,-,Rondonia
163,2014-08,14.757,22.48,59,1642168.049,-,Rondonia
164,2014-09,12.588,24.33,47,1642168.049,-,Rondonia
165,2014-10,27.778,25.05,112,1642168.049,-,Rondonia
166,2014-11,139.692,24.59,293,1642168.049,-,Rondonia
167,2014-12,122.708,24.23,182,1642168.049,-,Rondonia
168,2015-01,24.788,25.71,142,1656000.993,-,Rondonia
169,2015-02,87.878,25.06,165,1656000.993,-,Rondonia
170,2015-03,58.078,25.7,302,1656000.993,-,Rondonia
171,2015-04,86.479,25.27,304,1656000.993,-,Rondonia
172,2015-05,47.251,23.64,214,1656000.993,-,Rondonia
173,2015-06,30.567,22.73,178,1656000.993,-,Rondonia
174,2015-07,24.462,22.55,95,1656000.993,-,Rondonia
175,2015-08,18.268,22.5,51,1656000.993,-,Rondonia
176,2015-09,6.553,25.37,49,1656000.993,-,Rondonia
177,2015-10,19.688,26.46,101,1656000.993,-,Rondonia
178,2015-11,45.839,27.36,150,1656000.993,-,Rondonia
179,2015-12,20.094,27.47,264,1656000.993,-,Rondonia
180,2016-01,357.292,24.58,1024,1669696.255,-,Rondonia
181,2016-02,23.35,25.72,1779,1669696.255,-,Rondonia
182,2016-03,24.494,26.76,1539,1669696.255,-,Rondonia
183,2016-04,13.273,26.27,808,1669696.255,-,Rondonia
184,2016-05,18.915,24.9,275,1669696.255,-,Rondonia
185,2016-06,20.37,23.58,102,1669696.255,-,Rondonia
186,2016-07,18.897,22.56,108,1669696.255,-,Rondonia
187,2016-08,17.612,23.52,29,1669696.255,-,Rondonia
188,2016-09,30.313,24.52,38,1669696.255,-,Rondonia
189,2016-10,48.461,25.62,41,1669696.255,-,Rondonia
190,2016-11,96.988,25.48,97,1669696.255,-,Rondonia
191,2016-12,64.752,25.86,255,1669696.255,-,Rondonia
0,2001-01,57.013,26.85,,340332.7263,-,Roraima
1,2001-02,92.82,26.26,,340332.7263,-,Roraima
2,2001-03,187.453,25.36,137,340332.7263,-,Roraima
3,2001-04,191.332,24.84,88,340332.7263,-,Roraima
4,2001-05,24.919,26.26,129,340332.7263,-,Roraima
5,2001-06,48.125,25.46,120,340332.7263,-,Roraima
6,2001-07,12.263,26.23,160,340332.7263,-,Roraima
7,2001-08,1.46,26.55,270,340332.7263,-,Roraima
8,2001-09,4.222,27.54,399,340332.7263,-,Roraima
9,2001-10,15.618,27.8,661,340332.7263,-,Roraima
10,2001-11,8.773,28.14,467,340332.7263,-,Roraima
11,2001-12,33.347,28.35,445,340332.7263,-,Roraima
12,2002-01,216.304,25.07,342,344312.197,-,Roraima
13,2002-02,73.532,25.95,224,344312.197,-,Roraima
14,2002-03,199.799,25.27,96,344312.197,-,Roraima
15,2002-04,166.073,25.05,83,344312.197,-,Roraima
16,2002-05,85.285,25.44,68,344312.197,-,Roraima
17,2002-06,39.883,25.27,51,344312.197,-,Roraima
18,2002-07,17.349,26.19,62,344312.197,-,Roraima
19,2002-08,2.404,26.79,41,344312.197,-,Roraima
20,2002-09,2.607,27.29,39,344312.197,-,Roraima
21,2002-10,3.513,28.11,107,344312.197,-,Roraima
22,2002-11,6.862,28.16,85,344312.197,-,Roraima
23,2002-12,30.997,28.1,80,344312.197,-,Roraima
24,2003-01,117.913,26.92,129,348291.6075,-,Roraima
25,2003-02,176.196,25.42,111,348291.6075,-,Roraima
26,2003-03,226.737,25,40,348291.6075,-,Roraima
27,2003-04,139.556,25.28,16,348291.6075,-,Roraima
28,2003-05,59.195,25.7,55,348291.6075,-,Roraima
29,2003-06,40.175,25.6,126,348291.6075,-,Roraima
30,2003-07,4.475,26.36,749,348291.6075,-,Roraima
31,2003-08,3.172,27.13,1596,348291.6075,-,Roraima
32,2003-09,1.688,27.88,1347,348291.6075,-,Roraima
33,2003-10,2.43,28.4,520,348291.6075,-,Roraima
34,2003-11,12.282,28.45,213,348291.6075,-,Roraima
35,2003-12,33.503,27.9,116,348291.6075,-,Roraima
36,2004-01,434.238,25.9,63,352270.9213,-,Roraima
37,2004-02,232.555,24.81,44,352270.9213,-,Roraima
38,2004-03,133.935,25.29,35,352270.9213,-,Roraima
39,2004-04,79.876,26,15,352270.9213,-,Roraima
40,2004-05,51.538,25.73,26,352270.9213,-,Roraima
41,2004-06,49.186,24.86,15,352270.9213,-,Roraima
42,2004-07,25.748,25.13,24,352270.9213,-,Roraima
43,2004-08,6.463,26.58,42,352270.9213,-,Roraima
44,2004-09,1.387,27.61,70,352270.9213,-,Roraima
45,2004-10,2.546,28,67,352270.9213,-,Roraima
46,2004-11,5.95,28.13,95,352270.9213,-,Roraima
47,2004-12,17.429,28.12,85,352270.9213,-,Roraima
48,2005-01,61.055,27.51,90,356250.1645,-,Roraima
49,2005-02,71.212,27.35,147,356250.1645,-,Roraima
50,2005-03,170.096,26.76,211,356250.1645,-,Roraima
51,2005-04,64.462,26.53,196,356250.1645,-,Roraima
52,2005-05,78.218,25.86,328,356250.1645,-,Roraima
53,2005-06,41.232,25.79,830,356250.1645,-,Roraima
54,2005-07,8.688,26.11,364,356250.1645,-,Roraima
55,2005-08,2.082,26.85,103,356250.1645,-,Roraima
56,2005-09,0.55,27.58,26,356250.1645,-,Roraima
57,2005-10,0.859,28.29,19,356250.1645,-,Roraima
58,2005-11,3.858,28.62,44,356250.1645,-,Roraima
59,2005-12,28.661,28.09,23,356250.1645,-,Roraima
60,2006-01,23.166,28.44,27,360154.7583,-,Roraima
61,2006-02,118.671,26.5,8,360154.7583,-,Roraima
62,2006-03,193.215,25.3,3,360154.7583,-,Roraima
63,2006-04,219.026,24.83,15,360154.7583,-,Roraima
64,2006-05,94.711,25.03,77,360154.7583,-,Roraima
65,2006-06,36.031,25.2,86,360154.7583,-,Roraima
66,2006-07,13.648,25.75,118,360154.7583,-,Roraima
67,2006-08,3.774,26.64,132,360154.7583,-,Roraima
68,2006-09,2.942,27.5,107,360154.7583,-,Roraima
69,2006-10,5.192,28.12,125,360154.7583,-,Roraima
70,2006-11,6.422,28.05,141,360154.7583,-,Roraima
71,2006-12,32.594,27.97,134,360154.7583,-,Roraima
72,2007-01,21.441,28.13,144,363911.9729,-,Roraima
73,2007-02,232.662,25.47,52,363911.9729,-,Roraima
74,2007-03,110.806,25.5,37,363911.9729,-,Roraima
75,2007-04,175.505,25.74,58,363911.9729,-,Roraima
76,2007-05,44.274,25.67,73,363911.9729,-,Roraima
77,2007-06,27.239,25.58,71,363911.9729,-,Roraima
78,2007-07,4.775,26.42,143,363911.9729,-,Roraima
79,2007-08,1.755,26.4,82,363911.9729,-,Roraima
80,2007-09,0.86,27.29,71,363911.9729,-,Roraima
81,2007-10,1.226,28.06,57,363911.9729,-,Roraima
82,2007-11,5.231,28.27,80,363911.9729,-,Roraima
83,2007-12,25.45,27.82,78,363911.9729,-,Roraima
84,2008-01,119.581,26.33,97,367548.6044,-,Roraima
85,2008-02,81.014,26.25,168,367548.6044,-,Roraima
86,2008-03,343.771,24.49,284,367548.6044,-,Roraima
87,2008-04,220.612,24.51,496,367548.6044,-,Roraima
88,2008-05,109.984,24.66,591,367548.6044,-,Roraima
89,2008-06,30.634,24.79,416,367548.6044,-,Roraima
90,2008-07,16.233,25.18,448,367548.6044,-,Roraima
91,2008-08,9.133,26.21,492,367548.6044,-,Roraima
92,2008-09,2.015,27.61,390,367548.6044,-,Roraima
93,2008-10,2.002,28.26,248,367548.6044,-,Roraima
94,2008-11,3.736,28.23,282,367548.6044,-,Roraima
95,2008-12,13.516,28.15,292,367548.6044,-,Roraima
96,2009-01,109.332,26.81,640,371102.9332,-,Roraima
97,2009-02,161.328,25.24,676,371102.9332,-,Roraima
98,2009-03,224.695,24.85,541,371102.9332,-,Roraima
99,2009-04,390.14,24.42,244,371102.9332,-,Roraima
100,2009-05,280.98,24.2,162,371102.9332,-,Roraima
101,2009-06,62.31,24.45,92,371102.9332,-,Roraima
102,2009-07,25.119,24.95,148,371102.9332,-,Roraima
103,2009-08,28.316,25.74,157,371102.9332,-,Roraima
104,2009-09,2.756,26.91,123,371102.9332,-,Roraima
105,2009-10,4.797,27.28,75,371102.9332,-,Roraima
106,2009-11,5.845,27.73,85,371102.9332,-,Roraima
107,2009-12,27.423,27.66,123,371102.9332,-,Roraima
108,2010-01,97.259,26.5,139,374599.8415,-,Roraima
109,2010-02,50.181,27.71,409,374599.8415,-,Roraima
110,2010-03,76.215,27.81,625,374599.8415,-,Roraima
111,2010-04,147.025,26.36,905,374599.8415,-,Roraima
112,2010-05,40.011,27.39,1266,374599.8415,-,Roraima
113,2010-06,41.464,26.13,1880,374599.8415,-,Roraima
114,2010-07,8.639,26.62,870,374599.8415,-,Roraima
115,2010-08,0.872,26.73,666,374599.8415,-,Roraima
116,2010-09,0.561,27.54,314,374599.8415,-,Roraima
117,2010-10,62.826,27.64,102,374599.8415,-,Roraima
118,2010-11,5.086,28,85,374599.8415,-,Roraima
119,2010-12,85.481,26.42,127,374599.8415,-,Roraima
120,2011-01,251.513,25.21,157,378046.9853,-,Roraima
121,2011-02,195.157,24.94,130,378046.9853,-,Roraima
122,2011-03,156.796,24.84,186,378046.9853,-,Roraima
123,2011-04,213.006,24.79,127,378046.9853,-,Roraima
124,2011-05,149.433,24.77,105,378046.9853,-,Roraima
125,2011-06,32.846,25.14,133,378046.9853,-,Roraima
126,2011-07,35.853,24.8,147,378046.9853,-,Roraima
127,2011-08,17.163,25.95,122,378046.9853,-,Roraima
128,2011-09,0.587,26.95,69,378046.9853,-,Roraima
129,2011-10,59.067,26.91,76,378046.9853,-,Roraima
130,2011-11,13.696,27.25,51,378046.9853,-,Roraima
131,2011-12,10.251,27.53,26,378046.9853,-,Roraima
132,2012-01,64.201,26.88,146,381438.6227,-,Roraima
133,2012-02,116.028,25.89,100,381438.6227,-,Roraima
134,2012-03,78.56,26.03,262,381438.6227,-,Roraima
135,2012-04,46.668,26.86,177,381438.6227,-,Roraima
136,2012-05,30.733,27.15,269,381438.6227,-,Roraima
137,2012-06,16.931,26.68,203,381438.6227,-,Roraima
138,2012-07,6.862,26.57,163,381438.6227,-,Roraima
139,2012-08,0.406,26.81,254,381438.6227,-,Roraima
140,2012-09,0.535,27.41,112,381438.6227,-,Roraima
141,2012-10,2.275,27.88,62,381438.6227,-,Roraima
142,2012-11,3.372,28.08,67,381438.6227,-,Roraima
143,2012-12,8.288,28.27,51,381438.6227,-,Roraima
144,2013-01,43.228,27.81,51,384786.2377,-,Roraima
145,2013-02,65.332,27.83,56,384786.2377,-,Roraima
146,2013-03,70.897,27.74,62,384786.2377,-,Roraima
147,2013-04,131.058,26.42,63,384786.2377,-,Roraima
148,2013-05,80.683,25.84,131,384786.2377,-,Roraima
149,2013-06,54.544,25.76,117,384786.2377,-,Roraima
150,2013-07,24.142,26.02,108,384786.2377,-,Roraima
151,2013-08,3.503,27.27,79,384786.2377,-,Roraima
152,2013-09,2.331,27.74,122,384786.2377,-,Roraima
153,2013-10,5.751,27.93,84,384786.2377,-,Roraima
154,2013-11,23.144,27.48,71,384786.2377,-,Roraima
155,2013-12,29.25,27.38,47,384786.2377,-,Roraima
156,2014-01,64.533,26.99,89,388093.6584,-,Roraima
157,2014-02,99.814,26.15,59,388093.6584,-,Roraima
158,2014-03,143.82,25.7,65,388093.6584,-,Roraima
159,2014-04,133.708,25.42,73,388093.6584,-,Roraima
160,2014-05,88.998,25.45,97,388093.6584,-,Roraima
161,2014-06,17.842,26.07,133,388093.6584,-,Roraima
162,2014-07,11.688,26.37,133,388093.6584,-,Roraima
163,2014-08,1.694,26.74,146,388093.6584,-,Roraima
164,2014-09,5.17,27.31,130,388093.6584,-,Roraima
165,2014-10,6.246,27.94,96,388093.6584,-,Roraima
166,2014-11,15.237,27.64,66,388093.6584,-,Roraima
167,2014-12,14.565,27.9,99,388093.6584,-,Roraima
168,2015-01,32.387,27.58,103,391362.7987,-,Roraima
169,2015-02,109.345,26.65,94,391362.7987,-,Roraima
170,2015-03,207.797,25.44,111,391362.7987,-,Roraima
171,2015-04,111.4,25.25,113,391362.7987,-,Roraima
172,2015-05,33.572,26.74,114,391362.7987,-,Roraima
173,2015-06,32.132,26.3,145,391362.7987,-,Roraima
174,2015-07,41.072,25.79,147,391362.7987,-,Roraima
175,2015-08,1.307,26.83,186,391362.7987,-,Roraima
176,2015-09,3.189,27.5,157,391362.7987,-,Roraima
177,2015-10,1.983,28.14,42,391362.7987,-,Roraima
178,2015-11,3.244,28.25,16,391362.7987,-,Roraima
179,2015-12,29.902,28.16,34,391362.7987,-,Roraima
180,2016-01,215.97,25.87,12,394599.4008,-,Roraima
181,2016-02,90.126,26.3,40,394599.4008,-,Roraima
182,2016-03,123.773,27.16,93,394599.4008,-,Roraima
183,2016-04,110.677,26.26,28,394599.4008,-,Roraima
184,2016-05,56.37,26.76,16,394599.4008,-,Roraima
185,2016-06,14.63,26.59,10,394599.4008,-,Roraima
186,2016-07,3.715,26.77,17,394599.4008,-,Roraima
187,2016-08,1.128,27.19,35,394599.4008,-,Roraima
188,2016-09,2.16,27.9,25,394599.4008,-,Roraima
189,2016-10,3.302,28.51,20,394599.4008,-,Roraima
190,2016-11,3.949,28.75,258,394599.4008,-,Roraima
191,2016-12,34.555,27.93,227,394599.4008,-,Roraima
0,2001-01,131.244,22.14,,4786349.853,-,SantaCatarina
1,2001-02,104.395,23.09,,4786349.853,-,SantaCatarina
2,2001-03,204.394,21.7,1025,4786349.853,-,SantaCatarina
3,2001-04,28.811,22.05,1301,4786349.853,-,SantaCatarina
4,2001-05,17.228,21.7,474,4786349.853,-,SantaCatarina
5,2001-06,0.485,20.42,142,4786349.853,-,SantaCatarina
6,2001-07,0.833,20.66,42,4786349.853,-,SantaCatarina
7,2001-08,6.994,20.74,7,4786349.853,-,SantaCatarina
8,2001-09,39.275,23.07,11,4786349.853,-,SantaCatarina
9,2001-10,149.216,22.23,23,4786349.853,-,SantaCatarina
10,2001-11,285.97,21.9,16,4786349.853,-,SantaCatarina
11,2001-12,203.577,22,15,4786349.853,-,SantaCatarina
12,2002-01,280.332,21.85,179,4840209.541,-,SantaCatarina
13,2002-02,245.794,21.88,828,4840209.541,-,SantaCatarina
14,2002-03,173.425,22.39,2782,4840209.541,-,SantaCatarina
15,2002-04,21.087,22.26,3166,4840209.541,-,SantaCatarina
16,2002-05,10.113,21.72,2195,4840209.541,-,SantaCatarina
17,2002-06,0.183,20.16,859,4840209.541,-,SantaCatarina
18,2002-07,2.02,21.24,154,4840209.541,-,SantaCatarina
19,2002-08,0.585,22.32,37,4840209.541,-,SantaCatarina
20,2002-09,43.56,23.07,24,4840209.541,-,SantaCatarina
21,2002-10,30.19,26.22,11,4840209.541,-,SantaCatarina
22,2002-11,170.772,23.09,10,4840209.541,-,SantaCatarina
23,2002-12,282.934,22.95,19,4840209.541,-,SantaCatarina
24,2003-01,227.549,22.3,81,4894032.698,-,SantaCatarina
25,2003-02,101.506,22.6,198,4894032.698,-,SantaCatarina
26,2003-03,226.085,21.86,272,4894032.698,-,SantaCatarina
27,2003-04,64.721,21.85,255,4894032.698,-,SantaCatarina
28,2003-05,31.444,20.58,213,4894032.698,-,SantaCatarina
29,2003-06,0.264,19.83,88,4894032.698,-,SantaCatarina
30,2003-07,0.08,19.19,50,4894032.698,-,SantaCatarina
31,2003-08,26.716,21.64,18,4894032.698,-,SantaCatarina
32,2003-09,21.69,23.35,2,4894032.698,-,SantaCatarina
33,2003-10,52.368,23.41,4,4894032.698,-,SantaCatarina
34,2003-11,149.267,22.66,3,4894032.698,-,SantaCatarina
35,2003-12,145.656,23.63,5,4894032.698,-,SantaCatarina
36,2004-01,442.167,21.47,28,4947819.557,-,SantaCatarina
37,2004-02,334.208,21.08,10,4947819.557,-,SantaCatarina
38,2004-03,212.217,21.42,36,4947819.557,-,SantaCatarina
39,2004-04,138.243,21.2,36,4947819.557,-,SantaCatarina
40,2004-05,5.384,21.34,21,4947819.557,-,SantaCatarina
41,2004-06,0.628,19.52,9,4947819.557,-,SantaCatarina
42,2004-07,2.096,19.07,5,4947819.557,-,SantaCatarina
43,2004-08,0.209,21.37,2,4947819.557,-,SantaCatarina
44,2004-09,0.102,24.44,1,4947819.557,-,SantaCatarina
45,2004-10,91.001,24.55,5,4947819.557,-,SantaCatarina
46,2004-11,91.092,23.19,1,4947819.557,-,SantaCatarina
47,2004-12,194.856,22.39,7,4947819.557,-,SantaCatarina
48,2005-01,244.08,22.23,9,5001570.151,-,SantaCatarina
49,2005-02,152.432,22.51,21,5001570.151,-,SantaCatarina
50,2005-03,257.548,21.93,28,5001570.151,-,SantaCatarina
51,2005-04,41.229,22.29,49,5001570.151,-,SantaCatarina
52,2005-05,11.925,20.65,64,5001570.151,-,SantaCatarina
53,2005-06,1.349,19.96,93,5001570.151,-,SantaCatarina
54,2005-07,1.027,19.41,63,5001570.151,-,SantaCatarina
55,2005-08,1.759,21.86,27,5001570.151,-,SantaCatarina
56,2005-09,30.37,24.41,15,5001570.151,-,SantaCatarina
57,2005-10,38.29,25.98,16,5001570.151,-,SantaCatarina
58,2005-11,338.171,21.94,13,5001570.151,-,SantaCatarina
59,2005-12,345.458,21.11,8,5001570.151,-,SantaCatarina
60,2006-01,138.822,22.58,23,5056388.652,-,SantaCatarina
61,2006-02,184.483,22.65,95,5056388.652,-,SantaCatarina
62,2006-03,302.161,21.65,1242,5056388.652,-,SantaCatarina
63,2006-04,126.04,21.06,1888,5056388.652,-,SantaCatarina
64,2006-05,8.798,20.5,795,5056388.652,-,SantaCatarina
65,2006-06,0.777,19.24,74,5056388.652,-,SantaCatarina
66,2006-07,2.518,19.61,29,5056388.652,-,SantaCatarina
67,2006-08,7.469,22.28,17,5056388.652,-,SantaCatarina
68,2006-09,60.451,22.92,10,5056388.652,-,SantaCatarina
69,2006-10,283.142,21.37,30,5056388.652,-,SantaCatarina
70,2006-11,256.449,21.58,20,5056388.652,-,SantaCatarina
71,2006-12,272.292,22.23,24,5056388.652,-,SantaCatarina
72,2007-01,200.075,22.61,150,5109138.023,-,SantaCatarina
73,2007-02,238.797,21.34,307,5109138.023,-,SantaCatarina
74,2007-03,38.803,22.61,663,5109138.023,-,SantaCatarina
75,2007-04,44.714,22.37,634,5109138.023,-,SantaCatarina
76,2007-05,4.027,21.61,318,5109138.023,-,SantaCatarina
77,2007-06,1.115,20.26,86,5109138.023,-,SantaCatarina
78,2007-07,1.257,21.01,40,5109138.023,-,SantaCatarina
79,2007-08,0.025,20.82,28,5109138.023,-,SantaCatarina
80,2007-09,0.038,24.09,25,5109138.023,-,SantaCatarina
81,2007-10,25.252,25.5,34,5109138.023,-,SantaCatarina
82,2007-11,139.384,23.78,27,5109138.023,-,SantaCatarina
83,2007-12,230.435,22.15,42,5109138.023,-,SantaCatarina
84,2008-01,213.426,22.17,42,5160194.47,-,SantaCatarina
85,2008-02,226.742,21.93,97,5160194.47,-,SantaCatarina
86,2008-03,228.539,21.26,345,5160194.47,-,SantaCatarina
87,2008-04,114.644,21.67,885,5160194.47,-,SantaCatarina
88,2008-05,1.506,20.61,416,5160194.47,-,SantaCatarina
89,2008-06,0.487,19.89,112,5160194.47,-,SantaCatarina
90,2008-07,0.19,19.21,27,5160194.47,-,SantaCatarina
91,2008-08,1.239,21.95,20,5160194.47,-,SantaCatarina
92,2008-09,44.732,24.1,30,5160194.47,-,SantaCatarina
93,2008-10,16.525,25.59,44,5160194.47,-,SantaCatarina
94,2008-11,197.332,22.81,29,5160194.47,-,SantaCatarina
95,2008-12,301.622,21.27,22,5160194.47,-,SantaCatarina
96,2009-01,212.256,22.39,81,5210095.429,-,SantaCatarina
97,2009-02,157.574,22.5,128,5210095.429,-,SantaCatarina
98,2009-03,179.743,22.72,265,5210095.429,-,SantaCatarina
99,2009-04,161.425,21.01,262,5210095.429,-,SantaCatarina
100,2009-05,31.306,20.24,131,5210095.429,-,SantaCatarina
101,2009-06,5.955,19.89,64,5210095.429,-,SantaCatarina
102,2009-07,0.65,21.01,40,5210095.429,-,SantaCatarina
103,2009-08,32.46,21.45,21,5210095.429,-,SantaCatarina
104,2009-09,69.264,23.38,15,5210095.429,-,SantaCatarina
105,2009-10,230.214,22.71,11,5210095.429,-,SantaCatarina
106,2009-11,132.69,22.95,94,5210095.429,-,SantaCatarina
107,2009-12,289.035,21.83,187,5210095.429,-,SantaCatarina
108,2010-01,165.232,22.63,575,5259190.233,-,SantaCatarina
109,2010-02,115.172,23.36,1978,5259190.233,-,SantaCatarina
110,2010-03,164.029,22.61,5532,5259190.233,-,SantaCatarina
111,2010-04,89.414,21.75,1566,5259190.233,-,SantaCatarina
112,2010-05,9.223,22.22,536,5259190.233,-,SantaCatarina
113,2010-06,1.634,20.27,159,5259190.233,-,SantaCatarina
114,2010-07,0.223,20.47,63,5259190.233,-,SantaCatarina
115,2010-08,0.027,21.35,35,5259190.233,-,SantaCatarina
116,2010-09,8.945,24.53,38,5259190.233,-,SantaCatarina
117,2010-10,171.54,23.92,26,5259190.233,-,SantaCatarina
118,2010-11,245.442,21.74,26,5259190.233,-,SantaCatarina
119,2010-12,276.138,22.31,105,5259190.233,-,SantaCatarina
120,2011-01,183.458,21.85,89,5307586.37,-,SantaCatarina
121,2011-02,145.293,22.64,113,5307586.37,-,SantaCatarina
122,2011-03,247.124,21.45,290,5307586.37,-,SantaCatarina
123,2011-04,47.781,21.56,470,5307586.37,-,SantaCatarina
124,2011-05,6.005,20.76,376,5307586.37,-,SantaCatarina
125,2011-06,1.214,20.42,117,5307586.37,-,SantaCatarina
126,2011-07,0.182,20.4,40,5307586.37,-,SantaCatarina
127,2011-08,0.027,22.76,38,5307586.37,-,SantaCatarina
128,2011-09,2.277,24.16,45,5307586.37,-,SantaCatarina
129,2011-10,232.682,21.42,36,5307586.37,-,SantaCatarina
130,2011-11,248.709,20.81,13,5307586.37,-,SantaCatarina
131,2011-12,332.018,21.35,6,5307586.37,-,SantaCatarina
132,2012-01,222.243,21.38,122,5355203.225,-,SantaCatarina
133,2012-02,129.432,21.74,180,5355203.225,-,SantaCatarina
134,2012-03,166.823,22.35,351,5355203.225,-,SantaCatarina
135,2012-04,45.81,22.66,319,5355203.225,-,SantaCatarina
136,2012-05,32.903,20.27,339,5355203.225,-,SantaCatarina
137,2012-06,4.161,21.01,160,5355203.225,-,SantaCatarina
138,2012-07,0.09,20.52,67,5355203.225,-,SantaCatarina
139,2012-08,0.631,20.3,38,5355203.225,-,SantaCatarina
140,2012-09,10.662,24.28,31,5355203.225,-,SantaCatarina
141,2012-10,43.275,24.87,25,5355203.225,-,SantaCatarina
142,2012-11,349.861,21.75,21,5355203.225,-,SantaCatarina
143,2012-12,109.936,23.64,19,5355203.225,-,SantaCatarina
144,2013-01,358.906,21.74,225,5402202.028,-,SantaCatarina
145,2013-02,107.764,23.08,949,5402202.028,-,SantaCatarina
146,2013-03,205.065,22.66,4576,5402202.028,-,SantaCatarina
147,2013-04,110.572,21.16,4764,5402202.028,-,SantaCatarina
148,2013-05,15.031,21.21,784,5402202.028,-,SantaCatarina
149,2013-06,28.651,20.37,300,5402202.028,-,SantaCatarina
150,2013-07,0.545,20.61,95,5402202.028,-,SantaCatarina
151,2013-08,0.304,21.73,39,5402202.028,-,SantaCatarina
152,2013-09,15.275,23.59,49,5402202.028,-,SantaCatarina
153,2013-10,121.775,22.79,26,5402202.028,-,SantaCatarina
154,2013-11,212.326,22.45,20,5402202.028,-,SantaCatarina
155,2013-12,327.849,21.9,32,5402202.028,-,SantaCatarina
156,2014-01,150.713,22.62,125,5448636.523,-,SantaCatarina
157,2014-02,127.623,22.3,206,5448636.523,-,SantaCatarina
158,2014-03,263.178,21.52,287,5448636.523,-,SantaCatarina
159,2014-04,95.54,21.85,862,5448636.523,-,SantaCatarina
160,2014-05,5.711,21.08,767,5448636.523,-,SantaCatarina
161,2014-06,4.847,20.35,477,5448636.523,-,SantaCatarina
162,2014-07,2.2,20.23,101,5448636.523,-,SantaCatarina
163,2014-08,0.174,21.8,28,5448636.523,-,SantaCatarina
164,2014-09,13.239,24.67,27,5448636.523,-,SantaCatarina
165,2014-10,79.947,24.88,39,5448636.523,-,SantaCatarina
166,2014-11,218.111,22.43,31,5448636.523,-,SantaCatarina
167,2014-12,270.903,21.6,50,5448636.523,-,SantaCatarina
168,2015-01,57.487,24.11,399,5494533.581,-,SantaCatarina
169,2015-02,180.73,22.33,2377,5494533.581,-,SantaCatarina
170,2015-03,228.782,21.79,6958,5494533.581,-,SantaCatarina
171,2015-04,165.536,21.72,5688,5494533.581,-,SantaCatarina
172,2015-05,38.868,20.21,1899,5494533.581,-,SantaCatarina
173,2015-06,1.975,20.09,520,5494533.581,-,SantaCatarina
174,2015-07,1.178,20.73,184,5494533.581,-,SantaCatarina
175,2015-08,0.102,21.98,96,5494533.581,-,SantaCatarina
176,2015-09,24.728,25.45,93,5494533.581,-,SantaCatarina
177,2015-10,73.388,26.49,105,5494533.581,-,SantaCatarina
178,2015-11,195.375,24.31,277,5494533.581,-,SantaCatarina
179,2015-12,103.74,24.26,754,5494533.581,-,SantaCatarina
180,2016-01,413.155,21.83,1571,5539973.819,-,SantaCatarina
181,2016-02,79.087,23.86,3147,5539973.819,-,SantaCatarina
182,2016-03,152.655,23.23,3784,5539973.819,-,SantaCatarina
183,2016-04,26.904,24.04,2105,5539973.819,-,SantaCatarina
184,2016-05,5.84,22.49,570,5539973.819,-,SantaCatarina
185,2016-06,1.637,21.28,89,5539973.819,-,SantaCatarina
186,2016-07,0.123,21.77,51,5539973.819,-,SantaCatarina
187,2016-08,10.089,22.86,22,5539973.819,-,SantaCatarina
188,2016-09,54.828,24.78,27,5539973.819,-,SantaCatarina
189,2016-10,89.095,24.34,42,5539973.819,-,SantaCatarina
190,2016-11,251.36,22.48,57,5539973.819,-,SantaCatarina
191,2016-12,169.712,23.02,69,5539973.819,-,SantaCatarina
0,2001-01,60.469,24.58,,38473655.76,-,SaoPaulo
1,2001-02,46.793,25.81,,38473655.76,-,SaoPaulo
2,2001-03,93.11,24.72,9142,38473655.76,-,SaoPaulo
3,2001-04,59.488,23.84,18809,38473655.76,-,SaoPaulo
4,2001-05,85.486,22.13,18073,38473655.76,-,SaoPaulo
5,2001-06,29.83,20.38,5939,38473655.76,-,SaoPaulo
6,2001-07,24.325,20.15,1105,38473655.76,-,SaoPaulo
7,2001-08,38.226,19.92,391,38473655.76,-,SaoPaulo
8,2001-09,81.333,20.78,220,38473655.76,-,SaoPaulo
9,2001-10,118.181,21.5,185,38473655.76,-,SaoPaulo
10,2001-11,327.19,23.28,187,38473655.76,-,SaoPaulo
11,2001-12,209.377,23.72,236,38473655.76,-,SaoPaulo
12,2002-01,195.294,24.14,2313,38922963.99,-,SaoPaulo
13,2002-02,246.474,23.99,8776,38922963.99,-,SaoPaulo
14,2002-03,59.52,24.45,13352,38922963.99,-,SaoPaulo
15,2002-04,63.08,23.52,10964,38922963.99,-,SaoPaulo
16,2002-05,47.768,22.27,6870,38922963.99,-,SaoPaulo
17,2002-06,26.616,21.07,2107,38922963.99,-,SaoPaulo
18,2002-07,43.898,20.24,371,38922963.99,-,SaoPaulo
19,2002-08,26.224,21.27,173,38922963.99,-,SaoPaulo
20,2002-09,112.907,20.98,81,38922963.99,-,SaoPaulo
